
N	S3043892	12F/12F	1,198萬元	1,198萬元	20年	3房2廳	31.17坪	31.17坪	無	綠百代 新北市汐止區-福德一路	~~河畔綠百代美美3房~~	Wed May 04 22:01:13 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3043892	=HYPERLINK(N94)	
N	S3049175	7F/15F	1,038萬元	1,038萬元	1個月	1房1廳	24.04坪	24.04坪	平面式停車位，已含售金內	新捷都 新北市汐止區-樟樹二路	~~預售~新捷都1房+車位~~	Wed May 04 22:01:13 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3049175	=HYPERLINK(N95)	
N	S3043130	9F/15F	1,198萬元	1,198萬元	1個月	2房2廳	32.61坪	32.61坪	無	蘭亭序 新北市汐止區-汐萬路	~急售~蘭亭序大2房~全新完工~	Wed May 04 22:01:14 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3043130	=HYPERLINK(N96)	
N	S3089180	4F/7F	1,058萬元	1,058萬元	22年	3房2廳	31.75坪	31.75坪	無	忠孝 新北市汐止區-忠孝東路	忠孝東路電梯華廈3房~邊間~屋況好	Wed May 04 22:01:14 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3089180	=HYPERLINK(N97)	
N	S3053183	2F/16F	860萬元	860萬元	21年	2房2廳	22.77坪	22.77坪	無	新北市汐止區-大同路二段	東方旺族邊間二房	Wed May 04 22:01:17 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3053183	=HYPERLINK(N98)	
N	S3063335	1F/5F	1,150萬元	1,150萬元	33年	2房2廳	24.98坪	24.98坪	無	新北市汐止區-水源路一段	有巢南港經貿＂水源路一段一樓＂	Wed May 04 22:01:17 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3063335	=HYPERLINK(N99)	
N	S3118083	12F/29F	912萬元	912萬元	4年	1房1廳	20.72坪	20.72坪	無	甲山林 新北市汐止區-大同路二段	汐止甲山林天廈景觀大套房	Wed May 04 22:01:18 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3118083	=HYPERLINK(N100)	
N	S3077389	14F/14F	1,180萬元	1,180萬元	1年	3房2廳	41.622坪	41.622坪	平面式停車位，已含售金內	富美堂 新北市汐止區-汐平路一段	一年新屋一千萬買3房大車位	Wed May 04 22:01:19 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3077389	=HYPERLINK(N101)	
N	S3072708	4F/7F	1,088萬元	1,088萬元	16年	3房2廳	35.8坪	35.8坪	平面式停車位，已含售金內	中研山莊2期 新北市汐止區-東勢街	【屋主誠意出售】中研窕高美景屋	Wed May 04 22:01:20 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3072708	=HYPERLINK(N102)	
N	S3090965	6F/12F	1,098萬元	1,098萬元	16年	3房2廳	27.13坪	27.13坪	平面式停車位，已含售金內	英郡 新北市汐止區-樟樹一路	➽鄰南港英郡3房平面車位➽挑高使用大	Wed May 04 22:01:21 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3090965	=HYPERLINK(N103)	
N	S3075339	6F/9F	1,088萬元	1,088萬元	19年	3房2廳	33.942坪	33.942坪	無	少年家 新北市汐止區-樟樹二路	少年家~無敵河景樣品屋	Wed May 04 22:01:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3075339	=HYPERLINK(N104)	
P	S2987102	頂樓加蓋/5F	830萬元	830萬元	29年	3房2廳	28.309坪	28.309坪	無	伊士曼 新北市汐止區-明峰街	低總價頂加近東湖一層自住一層出租	Wed May 04 22:01:23 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2987102	=HYPERLINK(N105)	
N	S3114301	4F/14F	1,098萬元	1,098萬元	19年	3房2廳	37.7坪	37.7坪	平面式停車位，已含售金內	城市公園 新北市汐止區-樟樹二路	低總價精裝美3房+車位	Wed May 04 22:01:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3114301	=HYPERLINK(N106)	
N	S3114257	整棟/3F	1,200萬元	1,200萬元	45年	4房2廳	20.2坪	20.2坪	無	三合社區 新北市汐止區-合順街	低總價透天厝	Wed May 04 22:01:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3114257	=HYPERLINK(N107)	
N	S3035035	11F/15F	898萬元	898萬元	20年	2房2廳	25.145坪	25.145坪	無	凱歌世界 新北市汐止區-樟樹二路	溫馨方正兩房.中庭警衛管理.高樓層	Wed May 04 22:01:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3035035	=HYPERLINK(N108)	
N	S3088354	9F/18F	880萬元	880萬元	16年	3房2廳	24.06坪	24.06坪	無	青年守則 新北市汐止區-建成路	大降價出價就談~建成路青年守則	Wed May 04 22:01:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3088354	=HYPERLINK(N109)	
N	S3080919	17F/18F	1,168萬元	1,168萬元	17年	3房2廳	47.58坪	47.58坪	機械式停車位，已含售金內	茄苳華城 新北市汐止區-茄苳路	車站附近~~低總價茄苳三房	Wed May 04 22:01:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3080919	=HYPERLINK(N110)	
N	S3113862	3F/14F	998萬元	998萬元	20年	2房2廳	39.85坪	39.85坪	平面式停車位，已含售金內	非常台北 新北市汐止區-建成路	出價就談~~非常完美二房+車位	Wed May 04 22:01:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3113862	=HYPERLINK(N111)	
N	S2943894	5F/16F	1,148萬元	1,148萬元	22年	3房2廳	39.59坪	39.59坪	無	凱歌世界 新北市汐止區-樟樹二路	凱歌世界採光三房	Wed May 04 22:01:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2943894	=HYPERLINK(N112)	
N	S3107751	2F/12F	850萬元	850萬元	20年	2房2廳	23.01坪	23.01坪	無	新北市汐止區-樟樹一路	【出價就談】樟樹2+2房美廈(住商中興)	Wed May 04 22:01:30 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3107751	=HYPERLINK(N113)	
N	S3104857	6F/14F	898萬元	898萬元	18年	2房2廳	29.36坪	29.36坪	無	東方山河 新北市汐止區-鄉長路一段	&lt;星光橋車站&gt;大二房二衛	Wed May 04 22:01:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3104857	=HYPERLINK(N114)	
N	S3113836	4F/8F	1,168萬元	1,168萬元	22年	3房2廳	32.39坪	32.39坪	無	東方 新北市汐止區-福德二路	*姵麟*~黃金地段~稀有低總價低公設電梯	Wed May 04 22:01:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3113836	=HYPERLINK(N115)	
P	S3089122	3F/5F	1,080萬元	1,080萬元	34年	3房2廳	34.5坪	34.5坪	無	新北市汐止區-明峰街	買方1%再送禮+服務不會輸信X=汐止阿貴	Wed May 04 22:01:36 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3089122	=HYPERLINK(N116)	
N	S3107729	11F/15F	1,200萬元	1,200萬元	23年	3房2廳	33.08坪	33.08坪	無	凱歌世界 新北市汐止區-樟樹二路	【出價就談】凱歌世界溫馨三房	Wed May 04 22:01:37 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3107729	=HYPERLINK(N117)	
N	S3077334	整棟/1F	838萬元	838萬元	34年	3房2廳	30.07坪	30.07坪	無	明園山莊 新北市汐止區-汐萬路二段	【出價就談】明園時尚透天別墅	Wed May 04 22:01:38 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3077334	=HYPERLINK(N118)	
N	S3101667	15F/15F	1,180萬元	1,180萬元	7年	2房2廳	23.63坪	23.63坪	無	長虹大鎮 新北市汐止區-福德二路	✮長虹星際兩房✮屋主誠談	Wed May 04 22:01:39 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3101667	=HYPERLINK(N119)	
N	S3066498	6F/14F	1,180萬元	1,180萬元	15年	2房2廳	32.62坪	32.62坪	無	仁愛秀峰 新北市汐止區-新台五路二段	稀有近汐止火車站,仁愛路秀峰學區大2房	Wed May 04 22:01:39 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3066498	=HYPERLINK(N120)	
N	S2994062	2F/3F	898萬元	898萬元	45年	4房0廳	19.97坪	19.97坪	無	新北市汐止區-忠孝東路	忠孝東路漂亮分租套房	Wed May 04 22:01:40 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2994062	=HYPERLINK(N121)	
P	S2993883	3F/4F	828萬元	828萬元	33年	3房1廳	23.95坪	23.95坪	無	新北市汐止區-仁愛路	仁愛三房美公寓	Wed May 04 22:01:41 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2993883	=HYPERLINK(N122)	
N	S2993952	2F/3F	958萬元	958萬元	41年	3房2廳	29.46坪	29.46坪	無	新北市汐止區-福安街	福安公寓三房	Wed May 04 22:01:41 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2993952	=HYPERLINK(N123)	
N	S2993686	1F/6F	1,100萬元	1,100萬元	20年	1房0廳	45.9坪	45.9坪	無	新北市汐止區-招商街	招商街兩用一樓	Wed May 04 22:01:42 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2993686	=HYPERLINK(N124)	
N	S3110542	5F/16F	928萬元	928萬元	21年	2房2廳	23.56坪	23.56坪	無	世電社區 新北市汐止區-福德二路	中興商圈超美超正兩房	Wed May 04 22:01:43 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3110542	=HYPERLINK(N125)	
N	S3072645	3F/7F	998萬元	998萬元	16年	3房2廳	30.38坪	30.38坪	無	大寧靜 新北市汐止區-環山路	青山國小《寧靜華廈３房》低公設，近行政區	Wed May 04 22:01:44 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3072645	=HYPERLINK(N126)	
N	S3094642	6F/9F	990萬元	990萬元	15年	2房2廳	24.57坪	24.57坪	無	哈佛世家 新北市汐止區-大同路二段	『議價找小歐』汐科哈佛世家漂亮２房	Wed May 04 22:01:44 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3094642	=HYPERLINK(N127)	
P	S3077325	4F/5F	850萬元	850萬元	30年	3房2廳	29.134坪	29.134坪	無	新北市汐止區-大同路一段	中興雅緻美寓	Wed May 04 22:01:46 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3077325	=HYPERLINK(N128)	
N	S3047278	8F/9F	1,150萬元	1,150萬元	20年	2房2廳	34.916坪	34.916坪	平面式停車位，已含售金內	康寧郡 新北市汐止區-康寧街	康寧郡-精美2房車	Wed May 04 22:01:47 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3047278	=HYPERLINK(N129)	
N	S3047268	3F/17F	1,150萬元	1,150萬元	19年	3房2廳	31.709坪	31.709坪	無	摩登家庭 新北市汐止區-忠孝東路	摩登亮麗3+2房	Wed May 04 22:01:48 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3047268	=HYPERLINK(N130)	
N	S3033850	3F/9F	998萬元	998萬元	18年	3房2廳	27.58坪	27.58坪	無	薄荷社區 新北市汐止區-汐碇路	汐科旁挑高華廈低公設(4米95高)	Wed May 04 22:01:49 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3033850	=HYPERLINK(N131)	
N	S3047329	10F/16F	1,038萬元	1,038萬元	19年	3房2廳	38.64坪	38.64坪	平面式停車位，已含售金內	琉森公園 新北市汐止區-建成路	琉森公園超值3房車	Wed May 04 22:01:50 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3047329	=HYPERLINK(N132)	
P	S3033856	3F/4F	828萬元	828萬元	31年	3房2廳	23.942坪	23.942坪	無	新北市汐止區-仁愛路	秀峰學區稀有美寓	Wed May 04 22:01:51 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3033856	=HYPERLINK(N133)	
P	S3047335	3F/5F	830萬元	830萬元	20年	2房2廳	22.65坪	22.65坪	無	新北市汐止區-建成路	建成國泰商圈低總價2房	Wed May 04 22:01:52 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3047335	=HYPERLINK(N134)	
N	S3114758	3F/14F	1,168萬元	1,168萬元	18年	3房2廳	29.282坪	29.282坪	無	非常台北 新北市汐止區-建成路	國泰低總價電梯三房	Wed May 04 22:01:52 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3114758	=HYPERLINK(N135)	
N	S3114769	4F/14F	898萬元	898萬元	18年	2房1廳	23.791坪	23.791坪	無	新生活 新北市汐止區-福德一路	降價~新生活陽光溫馨2+1房	Wed May 04 22:01:53 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3114769	=HYPERLINK(N136)	
N	S3114801	13F/14F	898萬元	898萬元	19年	2房2廳	22.78坪	22.78坪	無	非常台北 新北市汐止區-建成路	非常台北精裝兩房	Wed May 04 22:01:54 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3114801	=HYPERLINK(N137)	
N	S3113793	2F/12F	1,098萬元	1,098萬元	24年	3房2廳	40.39坪	40.39坪	平面式停車位，已含售金內	汐萬凱旋 新北市汐止區-汐萬路一段	【出價就談】近汐科便宜三房車位~屋況佳	Wed May 04 22:01:55 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3113793	=HYPERLINK(N138)	
N	S3064822	4F/17F	996萬元	996萬元	17年	2房2廳	23坪	23坪	無	Me時代 新北市汐止區-建成路	獨家專賣我的時代(我最便宜實在)	Wed May 04 22:01:55 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3064822	=HYPERLINK(N139)	
N	S3089084	2F/7F	1,128萬元	1,128萬元	19年	3房2廳	29.17坪	29.17坪	無	台北東郡 新北市汐止區-明峰街	【出價就談】台北東郡溫馨三房	Wed May 04 22:01:56 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3089084	=HYPERLINK(N140)	
N	S3107673	7F/7F	860萬元	860萬元	10年	2房2廳	24.19坪	24.19坪	無	平野春天 新北市汐止區-福德三路	【出價談】福德精美電梯2房(住商中興店)	Wed May 04 22:01:58 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3107673	=HYPERLINK(N141)	
N	S3089090	3F/22F	920萬元	920萬元	20年	1房2廳	38.94坪	38.94坪	平面式停車位，已含售金內	日月光 新北市汐止區-康寧街	**漂亮裝潢**日月光二改一房車	Wed May 04 22:01:59 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3089090	=HYPERLINK(N142)	
N	S3075271	10F/14F	1,180萬元	1,180萬元	1年	3房1廳	41.66坪	41.66坪	無	新北市汐止區-汐平路一段	電梯大樓保全24小時	Wed May 04 22:01:59 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3075271	=HYPERLINK(N143)	
N	S3063246	5F/16F	899萬元	899萬元	21年	2房1廳	23.85坪	23.85坪	無	東方旺族 新北市汐止區-大同路二段	東方旺族＊美2房＊近汐科火車站	Wed May 04 22:02:00 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3063246	=HYPERLINK(N144)	
N	S3107676	12F/12F	1,198萬元	1,198萬元	20年	3房2廳	31.17坪	31.17坪	無	綠百代 新北市汐止區-福德一路	【出價談】綠百代河景美三房(住商中興店)	Wed May 04 22:02:01 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3107676	=HYPERLINK(N145)	
N	S3055236	3F/6F	898萬元	898萬元	23年	3房2廳	26.32坪	26.32坪	無	台北理想家 新北市汐止區-招商街	(出價談)汐止火車站忠孝商圈亮麗華夏三房	Wed May 04 22:02:03 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3055236	=HYPERLINK(N146)	
N	S3084324	7F/14F	898萬元	898萬元	20年	3房2廳	39.39坪	39.39坪	平面式停車位，已含售金內	世貿國家 新北市汐止區-長江街	3002 世貿國家景觀屋	Wed May 04 22:02:04 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3084324	=HYPERLINK(N147)	
P	S3116308	3F/5F	1,080萬元	1,080萬元	34年	3房2廳	34.55坪	34.55坪	無	新北市汐止區-明峰街	汐止~明峰美寓-台灣房屋內湖店	Wed May 04 22:02:04 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3116308	=HYPERLINK(N148)	
N	S3072590	12F/14F	1,088萬元	1,088萬元	1年	3房2廳	41.66坪	41.66坪	平面式停車位，已含售金內	富美堂 新北市汐止區-汐平路一段	【幸福成家】富美堂高樓美妝3房車	Wed May 04 22:02:05 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3072590	=HYPERLINK(N149)	
N	S3091684	3F/9F	899萬元	899萬元	18年	2房2廳	24.66坪	24.66坪	無	新台北人 新北市汐止區-福德二路	★【精選-推薦】★新台北人大二房_蔣先生	Wed May 04 22:02:06 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3091684	=HYPERLINK(N150)	
N	S3086256	11F/18F	850萬元	850萬元	17年	1房1廳	25.15坪	25.15坪	機械式停車位，已含售金內	青年守則 新北市汐止區-建成路	青年溫馨一房車	Wed May 04 22:02:07 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3086256	=HYPERLINK(N151)	
N	S3092691	6F/6F	920萬元	920萬元	24年	2房2廳	21.4坪	21.4坪	無	東方巴黎 新北市汐止區-福德一路	【精選-推薦】★東方巴黎超值美屋	Wed May 04 22:02:07 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3092691	=HYPERLINK(N152)	
N	S3081714	15F/16F	898萬元	898萬元	19年	2房2廳	27.26坪	27.26坪	無	生活大國 新北市汐止區-福德一路	【出價就談】生活大國精美2+1房	Wed May 04 22:02:08 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3081714	=HYPERLINK(N153)	
N	S3081718	2F/7F	998萬元	998萬元	194年	3房2廳	44.22坪	44.22坪	平面式停車位，已含售金內	台北明珠 新北市汐止區-汐萬路一段	【出價就談】近汐科便宜電梯三房車	Wed May 04 22:02:09 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3081718	=HYPERLINK(N154)	
N	S3090526	5F/12F	1,068萬元	1,068萬元	18年	3房2廳	27.04坪	27.04坪	機械式停車位，已含售金內	英郡 新北市汐止區-樟樹一路	英郡三房+車位	Wed May 04 22:02:10 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3090526	=HYPERLINK(N155)	
N	S3106954	1F/5F	980萬元	980萬元	35年	3房2廳	24坪	24坪	無	新北市汐止區-民族六街	【精選-推薦】★公寓美一樓，門前可停車	Wed May 04 22:02:10 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3106954	=HYPERLINK(N156)	
N	S3092832	11F/15F	1,200萬元	1,200萬元	23年	3房2廳	33.1坪	33.1坪	無	凱歌世界 新北市汐止區-樟樹二路	【精選-推薦】★樟樹三房美廈，明亮屋況佳	Wed May 04 22:02:11 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3092832	=HYPERLINK(N157)	
N	S3070023	6F/14F	1,198萬元	1,198萬元	19年	3房2廳	35坪	35坪	平面式停車位，已含售金內	新北市汐止區-福德二路	【精選-推薦】★急售福德美三房，平面車位	Wed May 04 22:02:13 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3070023	=HYPERLINK(N158)	
P	S3097760	3F/5F	850萬元	850萬元	32年	3房2廳	25坪	25坪	無	新北市汐止區-福德二路	(汐止恩豪)推薦近麥當勞漂亮三房	Wed May 04 22:02:14 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3097760	=HYPERLINK(N159)	
N	S3100343	15F/16F	1,198萬元	1,198萬元	20年	3房2廳	29.2坪	29.2坪	無	世電你和我 新北市汐止區-福德二路	【精選-推薦】★世電美三房，前後陽台採光	Wed May 04 22:02:15 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3100343	=HYPERLINK(N160)	
N	S3091701	12F/12F	1,198萬元	1,198萬元	20年	3房2廳	31.17坪	31.17坪	無	綠百代 新北市汐止區-福德一路	★【精選-推薦】★綠百代河景三房_蔣先生	Wed May 04 22:02:15 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3091701	=HYPERLINK(N161)	
N	S3108631	13F/13F	1,058萬元	1,058萬元	21年	3房2廳	32.2坪	32.2坪	無	一 新北市汐止區-福德一路	【精選-推薦】★福德景觀美三房，屋主賠售	Wed May 04 22:02:16 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3108631	=HYPERLINK(N162)	
N	S3085992	7F/8F	1,120萬元	1,120萬元	17年	3房2廳	35.23坪	35.23坪	無	愛快台北 新北市汐止區-工建路	愛快明亮三房&lt;買賣雙方收1%&gt;	Wed May 04 22:02:17 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3085992	=HYPERLINK(N163)	
N	S3056092	5F/10F	860萬元	860萬元	17年	2房2廳	26.44坪	26.44坪	無	福邸龍門 新北市汐止區-樟樹二路	【精選-推薦】★幸福河景美二房，屋況佳	Wed May 04 22:02:17 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3056092	=HYPERLINK(N164)	
N	S3077300	6F/12F	980萬元	980萬元	19年	2房2廳	22.3坪	22.3坪	無	東湖樂高 新北市汐止區-康寧街	東湖樂高新婚居	Wed May 04 22:02:18 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3077300	=HYPERLINK(N165)	
N	S3090361	7F/12F	998萬元	998萬元	21年	2房2廳	24.946坪	24.946坪	無	百事可樂 新北市汐止區-福德一路	百事面河兩房	Wed May 04 22:02:19 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3090361	=HYPERLINK(N166)	
N	S3070031	9F/14F	1,088萬元	1,088萬元	21年	3房2廳	29.62坪	29.62坪	無	濱湖特區 新北市汐止區-明峰街	★【精選-推薦】明峰漂亮三房美廈_蔣先生	Wed May 04 22:02:21 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3070031	=HYPERLINK(N167)	
N	S3070038	8F/16F	1,188萬元	1,188萬元	18年	3房2廳	33.6坪	33.6坪	無	生活大國 新北市汐止區-福德一路	★【精選-推薦】生活河景漂亮三房_蔣先生	Wed May 04 22:02:21 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3070038	=HYPERLINK(N168)	
N	S3068225	2F/7F	938萬元	938萬元	18年	3房2廳	44.2坪	44.2坪	平面式停車位，已含售金內	新北市汐止區-汐萬路一段	【精選-推薦】美麗明珠，三房+車位_蔣R	Wed May 04 22:02:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3068225	=HYPERLINK(N169)	
P	S3092735	3F/5F	910萬元	910萬元	35年	3房2廳	26.76坪	26.76坪	無	新北市汐止區-原興路	【精選-推薦】★中興路麥當勞，大三房美寓	Wed May 04 22:02:23 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3092735	=HYPERLINK(N170)	
N	S3001962	14F/14F	990萬元	990萬元	7年	3房2廳	42.41坪	42.41坪	平面式停車位，已含售金內	活力Doble 新北市汐止區-新台五路二段	新婚夫妻首選	Wed May 04 22:02:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3001962	=HYPERLINK(N171)	
N	S3030773	10F/17F	1,038萬元	1,038萬元	20年	3房2廳	38.64坪	38.64坪	平面式停車位，已含售金內	建成路琉森公園 新北市汐止區-建成路	建成路～琉森公園鐵賣景觀三房車位	Wed May 04 22:02:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3030773	=HYPERLINK(N172)	
N	S3107608	13F/14F	1,100萬元	1,100萬元	21年	3房2廳	27.81坪	27.81坪	無	濱湖特區 新北市汐止區-湖前街	【出價就談】濱湖景觀裝潢鐵賣三房～急售	Wed May 04 22:02:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3107608	=HYPERLINK(N173)	
N	S3075233	3F/9F	899萬元	899萬元	18年	2房2廳	24.65坪	24.65坪	無	新台北人 新北市汐止區-福德二路	【出價就談】超便宜新台北人2房	Wed May 04 22:02:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3075233	=HYPERLINK(N174)	
N	S3072201	6F/6F	920萬元	920萬元	24年	3房2廳	21.41坪	21.41坪	無	香榭巴黎 新北市汐止區-福德一路	明峰街中興路福德商圈~巴黎樓中樓有車位	Wed May 04 22:02:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3072201	=HYPERLINK(N175)	
N	S3072197	1F/8F	1,188萬元	1,188萬元	21年	3房2廳	27.82坪	27.82坪	無	香榭巴黎 新北市汐止區-福德一路	福德一路中興路商圈巴黎河景大三房大空間	Wed May 04 22:02:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3072197	=HYPERLINK(N176)	
N	S3075226	10F/15F	1,188萬元	1,188萬元	1年	2房2廳	32.76坪	32.76坪	無	蘭庭序 新北市汐止區-汐萬路一段	全新落成♔華泰蘭庭序~專賣	Wed May 04 22:02:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3075226	=HYPERLINK(N177)	
N	S3052308	18F/24F	998萬元	998萬元	19年	2房1廳	23.57坪	23.57坪	無	宏國大鎮 新北市汐止區-大同路二段	汐科站汐止國小麥當勞宏國大鎮方正亮麗2房	Wed May 04 22:02:30 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3052308	=HYPERLINK(N178)	
N	S3078980	22F/24F	898萬元	898萬元	20年	2房2廳	23.66坪	23.66坪	無	宏國大鎮 新北市汐止區-大同路二段	211宏國素雅二房＊超大陽台視野景觀佳	Wed May 04 22:02:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3078980	=HYPERLINK(N179)	
P	S3091816	4F/5F	898萬元	898萬元	33年	3房2廳	27.87坪	27.87坪	無	新北市汐止區-福德一路	【出價談】福德三房美寓(住商中興店)	Wed May 04 22:02:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3091816	=HYPERLINK(N180)	
N	S3091776	2F/7F	998萬元	998萬元	21年	3房2廳	27.9坪	27.9坪	無	世貿親家 新北市汐止區-樟樹一路	【出價就談】美裝潢樟樹電梯三房	Wed May 04 22:02:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3091776	=HYPERLINK(N181)	
N	S3099301	3F/6F	1,080萬元	1,080萬元	23年	2房2廳	30.91坪	30.91坪	無	東方巴黎 新北市汐止區-福德一路	☎出價談~福德一路首購安心成家	Wed May 04 22:02:33 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3099301	=HYPERLINK(N182)	
P	S3078313	5F/5F	980萬元	980萬元	35年	5房3廳	33.01坪	33.01坪	無	新北市汐止區-福德二路	〠中興麥當勞超划算5+6〠隔套收益高	Wed May 04 22:02:34 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3078313	=HYPERLINK(N183)	
N	S3078977	2F/24F	1,100萬元	1,100萬元	21年	2房2廳	28.426坪	28.426坪	無	宏國大鎮 新北市汐止區-大同路二段	215宏國成家兩房＊低樓層稀有正兩房釋出	Wed May 04 22:02:35 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3078977	=HYPERLINK(N184)	
N	S3006621	16F/24F	868萬元	868萬元	20年	2房1廳	27.64坪	27.64坪	無	日月光 新北市汐止區-康寧街	店長強力推薦*~日月光遠眺101極景~*	Wed May 04 22:02:35 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3006621	=HYPERLINK(N185)	
